Datetime,Tweet Id,Text,Username
2022-10-16 03:14:28+00:00,1581483690017755136,@dancanon #JDVance will be blowing Putin in 3 months. https://t.co/xYYloeh5rA,Wmxdesign
2022-10-16 02:30:56+00:00,1581472733921017856,#HerschelWalker #RaphaelWarnock #JDVance #TimRyan #Ohio #Election #SipremeCourt https://t.co/mJKHrvN1Ln,TheReal_BigJohn
2022-10-16 02:20:37+00:00,1581470136191500288,"VIEW my latest #Rumble #RumbleVideo ""WALKER SCOREs A TD IN GA SEN DEBATE, HOLLYWEIRD OWNS TIM RYAN BUT CAN'T BUY ELECTION"" #HerschelWalker #RaphaelWarnock #TimRyan #JDVance #HumanTrafficking #Ohio #Redistricting #SupremeCourt https://t.co/G4fQhP7IZL",TheReal_BigJohn
2022-10-16 01:48:53+00:00,1581462150874165248,@wendy_resists @amvetsupport Why is trump Not in Jail? #DOJ decided To let em #SelfIncriminate!  That is what #Walker and #DrOz #JDVance #RonJohnson #Desantis &amp; #Abbott are all doing...🙃,BlueGlambert
2022-10-16 01:38:04+00:00,1581459426526887936,"#JDVance CAN’T STAND 2 A LOSER TRAITOR CONMAN INSULTING HIM, DO U THINK #OH, HE WILL STAND 4 U?

OF COURSE NOT!

#Vote 4 the ASS-KICKER ⁦@TimRyan⁩.
#VoteBlueNotQ
#wtpBLUE

Trump says Vance ‘kissing my a–,’ compares reversal to Kim Jong Un | The Hill https://t.co/qHSzMDO65l",OwlGuadalupe1
2022-10-16 01:31:04+00:00,1581457667381338112,This is what #DEI looks like. This is what #BidenWorstPresidentInHistory is encouraging with his corruption of #TitleIX. This is the misogyny that  is emboldened by the agenda to destroy our children. #RedWave #KariLake #GovernorDeSantis #JDVance https://t.co/cP5uOaOrh7,MamaLiberty2
2022-10-16 01:20:33+00:00,1581455022323556354,#JDVance is crud. https://t.co/6bBsNXcqQA,PatientDay
2022-10-16 01:19:44+00:00,1581454815070420992,#JDVance #asskissing https://t.co/Wdt38LH9oS,PatientDay
2022-10-16 01:17:16+00:00,1581454192178212865,"Peter Thiel, Major Right-Wing U.S. Political Donor, Is Said to Pursue Maltese Citizenship #Arizona #BlakeMasters #Ohio #JDVance #rightwing #Republicans https://t.co/EHc4vruiON",georgiaguy8
2022-10-16 01:16:48+00:00,1581454077049049088,It's time for American teachers #AFT #NEA to get a grip and listen to parents. Our country's future depends on strong academic instruction. Focusing on sexual identity is inappropriate and part of the Marxist plan to destablize families. #RedWave #KariLake #DrOz #JDVance https://t.co/1ahnJVAVxT,MamaLiberty2
2022-10-15 21:34:18+00:00,1581398082587009024,@TimRyan HARD NO #JDVance will win,chicacalientenl
2022-10-15 21:29:44+00:00,1581396935159619584,"@JDVance1 you clown

#JDVance https://t.co/60OHjzcPnu",badappl8
2022-10-15 19:06:39+00:00,1581360925910913024,"#Caucasian #Criminals managed to avoid #criminal charges although they were basically #licensed #DrugDealers that made #Multi #Millions selling #Opiods
#JDVance #cancels #fundraiser after #reporters expose host as  an opioid- #DrugPushing #Doctor https://t.co/e0t4I3zzMx",PermitsFulton
2022-10-15 18:36:35+00:00,1581353359751028736,@RuralFreedomNet AMF. He can join his 🇷🇺ian oligarch buddies in that libertarian paradise. And now he can #FARA register to put his cash in US politics. Right #JDVance?,RetiredPatriot1
2022-10-15 17:42:14+00:00,1581339680137568257,"#TimRyanForPOTUS
#Ohio
#TimRyan
Tim Ryan crushed the turd #JDVance

https://t.co/Zy0L8GL1Hd",ZellnerCrimeLaw
2022-10-15 16:55:38+00:00,1581327953648300032,"@TimRyan @lott_hayley Haven’t we had enough narcissists running for office? 

What do people think they see in #JDVance?",PamelaBwell
2022-10-15 16:09:37+00:00,1581316372700991488,#JDVance https://t.co/FaUu5LV6U0,Advancedape2E
2022-10-15 15:10:43+00:00,1581301549472821248,"@RepTimRyan When you blame everyone for inflation, you are blaming no one. Say NO to #FailureJoe and NO to Lyin’ Tim Ryan. It has to be JD for Ohio.
#JDVance https://t.co/oe2RJluuMP",jpsal123
2022-10-15 14:48:22+00:00,1581295924525305856,@CREWcrew 2 Senators #JDVance &amp; #BlakeMasters,jdf754
2022-10-15 14:04:17+00:00,1581284831878533120,"#JDVance is as fake as hell. 
#VoteBlue
#Ohio https://t.co/6oa144k91v",whats_it_allfor
2022-10-15 13:55:29+00:00,1581282617865170950,@TimRyan @TimRyan is a far more reputable #Senate candidate than #JDVance #Ohio #Vote accordingly #MidTerms https://t.co/2zI4sphoT7,stargazer5_7
2022-10-15 12:53:56+00:00,1581267126962180097,#JDVance https://t.co/4T8tH3zg6D,Advancedape2E
2022-10-15 12:49:09+00:00,1581265925461811201,Oh good grief. How did #JDVance get so dumb? https://t.co/Oypt61V97c,TenceWolfe
2022-10-15 12:40:50+00:00,1581263833393659904,"#Ohio 
Lets Go !!
Protect #MedicalFreedom
@JDVance1 #jdvance
#EndTheMandates #Republican
#Vote #Ohio !!
https://t.co/e7MiZT6Gae",peoplespharmaMV
2022-10-15 12:32:04+00:00,1581261625020928000,"Thus proving #JDVANCE is a STUPID JACK ASS and by association, so is #PETERTHIEL https://t.co/9xRYIdwaQU",MarshallRnDEng
2022-10-15 12:27:17+00:00,1581260422891524096,"#VoteNonPoliticians
#VoteOutsider
#HerschelWalker
#KariLake
#JDVance
#JRMajewski https://t.co/T34md5mjsU",pamp00vey
2022-10-15 10:58:51+00:00,1581238166488436736,"#JDVance is in bed with #BigPharma...
#VoteBlueForSoManyReasons https://t.co/aawwdWp4Aa",az_garden2007
2022-10-15 09:07:53+00:00,1581210240439439360,#Midterms2022 Full #JDVance/#TimRyan debate [#Ohio #USSenate] https://t.co/EKz9FzXXfk via @YouTube,MattRSchaefer
2022-10-15 08:14:43+00:00,1581196860705804289,One of the best political takedowns you'll ever see. #JDVance #TimRyan https://t.co/ZGWNSydOMm,caseycravens
2022-10-15 05:14:11+00:00,1581151427753578496,"#JDVance cancels fundraiser after reporters discovered that the host of the event was a “pain doctor” implicated in the #PurduePharma #OxyContin #opioid litigation.

#vote #voteblue #votebluetosaveamerica #midterm #midtermelections #ohio #timryan via  https://t.co/84voo8ixjd",PoshKitchensLLC
2022-10-15 05:05:11+00:00,1581149162267021314,"#JDVance #Ohio @DispatchAlerts @Enquirer 
@clevelanddotcom https://t.co/vpZ4yZHwMS",calvinkholsclaw
2022-10-15 04:18:41+00:00,1581137461186416640,#JDVance #Ohio https://t.co/zSH1hzb3V2,fibromyalgiaAmy
2022-10-15 03:51:25+00:00,1581130598520717312,#TrumpTerrorist #JDVance #GQP #Ohio #Cancels #Fundraiser with #PainKiller #Doctor implicated by #PurduePharma #OxyContin. https://t.co/xBTZ8JkJ1w,Mr_Don_Auto
2022-10-15 03:18:13+00:00,1581122243790110720,Do NOT vote 4 #JDVance ⬇️ https://t.co/5j9FHuSHmW,jdf754
2022-10-15 01:55:48+00:00,1581101504999849984,"https://t.co/WzTMKmzlln ,...(October 15, 2022; 8:48 HKT) #JDVANCE #FAIL",ActivistBowen2
2022-10-15 01:36:00+00:00,1581096522493571073,"🔥This ad from @RuralVotePac lays out the case against fraudster &amp; #SiliconValley puppet #JDVance.

#Ohio supports @TimRyan: he'll continue fighting for Ohio families &amp; keep working to bring back good-paying manufacturing jobs. #OHSen #DemCast #DemVoice1  #MeidasMighty #BlueCrew https://t.co/5a6OLxHKOc",kincaid323
2022-10-15 01:30:08+00:00,1581095042743414784,"锈带州里再有人行骗。

@JDVance1 从未关心在乎过一个受到阿片类药物危机影响的俄亥俄州人，他只关心钱。

https://t.co/mIfCVPxQC7

#俄亥俄州 千万不能选不诚实的 #JDVance https://t.co/xP1bzadcm3",yuanzulu1
2022-10-14 23:34:09+00:00,1581065856691208192,"@ProjectLincoln @JDVance1 Defeat #JDVance
Elect @RepTimRyan 
#Roevember #VoteBlueDownBallotLocalStateFederal #ReformSCOTUS
https://t.co/yPKBiYGCoF",emmydarcy88
2022-10-14 23:06:06+00:00,1581058797514084353,"#JDVance

https://t.co/7Bym07Gych",3pupmomma
2022-10-14 22:58:35+00:00,1581056904339783680,"#JDVance #Fraud 
#SiliconeValley https://t.co/UwGZfVNFB0",rexrode1967
2022-10-14 22:02:42+00:00,1581042840897212417,@darreldrowland Enjoy the tunes #Ohio and then get &amp; #vote for #JDVance ! 💃🏽,babyhawkfeather
2022-10-14 19:34:31+00:00,1581005550422495233,"Rep. Tim Ryan’s (D-OH) district has fallen into economic and social despair since he first took office in 2003, jobs reports, population data, and death figures reveal. 😠
#JDVance #Election2022 
https://t.co/zWFuFv61Cj",LCRCleveland
2022-10-14 19:07:22+00:00,1580998715728273408,@JDVance1 #SandyHookFamilies #AlexJones #JDVance #AlexJones https://t.co/qIieMEAsK6,RossTheAlbatro1
2022-10-14 17:34:29+00:00,1580975340989878275,"Ohio Dems press party to invest in high stakes Senate seat, where GOP JD Vance has the edge.  #Ohio needs #JDVance . | AP News https://t.co/sYnOIV4hal",PicAxe6
2022-10-14 16:58:17+00:00,1580966232748044301,@SteveSchmidtSES @chuckschumer @TimRyan @JDVance1 @davematthewsbnd Thanks for the alert Steve.  This is shameful. @TimRyan brings HOPE to #Ohio - something #JDVance will never do. Vance is #TrumpBait and a master of chaos.,KimberlynCarter
2022-10-14 15:01:28+00:00,1580936834497945603,"#JDVance worked for Oxy Dealers at #Purdue.
What kind of person helps the drug company that harmed and killed so many of our fellow citizens in #Ohio and everywhere across this nation.
#VoteBlue2022 
https://t.co/5rJW4oEFxw",jayhnh
2022-10-14 12:53:36+00:00,1580904655647014914,"The #Senate campaign fund of #Republican #JDVance reported raising more than $6.9 million in the 3rd quarter as of Sept. 30, considerably less than the $17.2 million reported by #Democrat #TimRyan, who is also running for the open #USSenate seat.
https://t.co/xMctU2qXRo",TribToday
2022-10-14 12:16:23+00:00,1580895291552645122,"@RepTimRyan is a candidate who cares about the planet's habitability.

#JDVance is a #PeterThiel stooge and venture capitalist who peddles Trumpism like opium: https://t.co/q6VpGgFqM8 https://t.co/LiI465XB12",Of_The_Root
2022-10-14 12:06:52+00:00,1580892893434478592,#JimJordan #GOP  #DonaldTrumpJr  #JDVance  https://t.co/UckuHtLomf,PenseurToujours
2022-10-14 07:13:05+00:00,1580818962991894531,@TimRyan Chip in some money. Once again. Im a useless candidate and need you hard earned dollars. #JDVance https://t.co/nc9fXF6mGN,MilesAyden
2022-10-14 04:49:42+00:00,1580782880045027329,@joniernst @JDVance1 With candidates like #JDVance you have your work cut out for you.,boone_iowa
2022-10-14 04:14:54+00:00,1580774122006933505,#Midterms2022: #JDVance wants your vote for #USSenate [#VoteRedToSaveAmerica #VoteRed #VoteRed2022] https://t.co/ka6spKJCvv,MattRSchaefer
2022-10-14 03:48:47+00:00,1580767550006120449,"LCON #73 - #Roevember rally, #TimRyan vs #JDVance debate, Sheriff’s Office grant, Students of the month, #BELLEFONTAINE parking changes, 3 ”unethical” #OSC judges, #Honda’s $4.4 billion investment, more. | #LoganCounty (#OHIO) News https://t.co/sDPPHLCinq",itsstevenhudson
2022-10-14 01:38:23+00:00,1580734734266572800,"If one looks up the word #carpetbagger in the dictionary, one will find @JDVance1's picture in the margin.

#Election2022 #OHSen #JDVance #richlandrocks https://t.co/H6iYjJwbSx",Richland_Dems
2022-10-14 01:24:45+00:00,1580731300709040128,JD Vance just had to sit there and take it.  What a duplicitous  scab.  #jdvance https://t.co/HLpcBtpFn7,BaronCutler
2022-10-13 22:24:20+00:00,1580685896390627328,#JDVance #AlexJones #VoteForTimRyan #VoteBlueOhio #OhioDeservesBetter https://t.co/nekcgIYa3L,FeelUnusual
2022-10-13 22:04:40+00:00,1580680947875209216,#JDVance thinks we’re all stupid but the voters in his state should be appalled https://t.co/MVY7u6Dju2,PattiScott9
2022-10-13 21:19:33+00:00,1580669594204663809,#JDVance supports the Devil 👿 https://t.co/3Mlmwk3q9k,jdf754
2022-10-13 21:05:36+00:00,1580666082712465408,@AlizaCortes1 @RepJimBanks #JDVance - last seen answering phone &amp; yelling “Call for Amanda Huggenkiss! Can I get Amanda Huggenkiss! C’mon guys - I need Amanda Huggenkiss!”,MainWyBagOGlass
2022-10-13 20:55:59+00:00,1580663662981050368,"https://t.co/HnZh5sedAc 
@TimRyan vs @JDVance1 / #TimRyan v #JDvance",itsstevenhudson
2022-10-13 20:37:14+00:00,1580658947215994880,@JDVance1 Seriously? Are you really this clueless abt the pain Alex Jones caused these families who lost children? Jones knew he was lying but unleashed mob to make $$$. You support that? You’re even more craven than thought. Sicko. #JDVance #OhioSenDebate #TimRyan4Ohio https://t.co/XnTED6xyzW,StillRiver1784
2022-10-13 19:46:49+00:00,1580646257990991872,"@JDVance1 #Ohio  #Women  #VotingIsOurSuperPower 

#November8th   End the #GOPWarOnWomen 
#WomensHealthcareIsOnTheBallot  #TimRyan4Ohio 

HELL NO #JDVance    #WomensRightsAreHumanRights https://t.co/EAPtbHpRsq",gr888shopper
2022-10-13 19:19:03+00:00,1580639271622320128,#Arizona #Republicans #Democrats #Independents Do you want another #Trump a**kisser like #JDVance for #Arizona or and a** kicker like #TimRyan ? If you #Vote #KariLake you get a #JDVance - your life your choice. https://t.co/r7ELzkEPdF,gcostantino
2022-10-13 18:33:58+00:00,1580627922750054401,#JDVance #Ohio #RachelMaddow #AlexJones https://t.co/Pb6QXKNjWu,audreyBPC
2022-10-13 17:59:12+00:00,1580619175436857345,"@kerpen @benshapiro And who does @TimRyan vote with 100%, that would be Biden. #TaxingTim #voteredohio #JDVance",JBrianJames1
2022-10-13 17:05:46+00:00,1580605726812430337,When @HillbillyElegy #JDVance pretends to be part of the working class... https://t.co/57zanhNObT https://t.co/o5evVSrUeg,BigCryptoDave
2022-10-13 16:48:06+00:00,1580601283727482880,"If anyone watched the Ohio debate w/ #JDVance, author of ""hillbilly elegy"", please know the narrative he created about the area he grew up in is BS. I grew up not far from it, I promise its not as bad as he makes it out to be &amp; the people living there dont need anymore stereotype",PaigeLemen
2022-10-13 16:44:58+00:00,1580600495659683840,"ELECT
#TimRYAN,
OHIO!

Sick F*ck GOP Senate Candidate #JDVance: 

""If People Love Their Kids, They’ll Stay in #Violent Marriages""
 https://t.co/luv9RWb9hZ via @VanityFair",redhed67
2022-10-13 16:14:03+00:00,1580592714361745409,"#AlexJones + #JDVance 
Whata team!!
Sep 5 2021 https://t.co/oPcqIaYhBj",as_promised
2022-10-13 16:12:35+00:00,1580592343404535813,"@RepTimRyan  #taxingtim #lyinryan or whatever you call him, does not care about Ohioans. He only cares about Democrats and has towed the party line 100% of the time. #JDVance  @JDVance1",mrobison907
2022-10-13 15:57:43+00:00,1580588601057767424,The Dem machine is not giving $$ to this good man #TimRyan4Senate Send him some bucks if you can in his fight against sleaze ball Trumper #JDVance Send Tim Ryan to the Senate https://t.co/mOo8z7dSTG,ElizBenedict
2022-10-13 15:08:52+00:00,1580576307641188353,"@tim_username @JDVance1 #JDVance is a wiggly worm, some people say.",mr_bluetown
2022-10-13 15:06:18+00:00,1580575662179766274,@fred_guttenberg @JDVance1 @TimRyan #JDVance is an open wound.,mr_bluetown
2022-10-13 14:55:44+00:00,1580573005834354691,#Honda &amp; #LGEnergySolution will #Invest #Billions💰to make 🚗  #Batteries &amp; #ElectricVehicles in #OHIO! Does #JDVance Know? 😳 #Columbus #Cleveland #Cincinnati #Toledo #Akron #Canton #Dayton #Youngstown #VoteBlueIn2022 #TimRyan🗳#FoxNews #CNN #MSNBC #NBCNews #ABCNews #CBSNews https://t.co/mElGk8GYy6,jxwbooks
2022-10-13 13:43:02+00:00,1580554709626105856,Scum #JDVance supports the sadistic evil who harassed #SandyHookFamilies https://t.co/aWzKWY8hQH,jdf754
2022-10-13 13:41:27+00:00,1580554312086089728,#JDVance is #Antisemitic https://t.co/wxGeEqZMDi,jdf754
2022-10-13 13:40:27+00:00,1580554059240833026,paging @CNNPolitics @CBSNews @NBCNews your political biases are showing. When will you cover #JDVance embracing #AlexJones as Jones is ordered to pay a BILLION dollars for malicious lies about #SandyHookFamilies . Fix your #mediabias NOW and cover this! #OHSen https://t.co/AHqTmzyU7L,Dsquared75
2022-10-13 13:29:57+00:00,1580551415012827137,#JDVance is another #RickScott &amp; we can’t keep letting billionaires run for office and win because when they get in they push agendas for their wealthy friends. I don’t care if you’re a democrat or a republican - this is very bad for the United States! #MidtermElections2022,BanditCounty
2022-10-13 13:20:22+00:00,1580549002889609216,"@JDVance1 🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲
🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦

            🟨
🟧🟧🟧🟧🟠🟠
        🟧🟧🟧
        🟧🟧🟧
      (🟠💋🟠)👈🏽J.D.
         🟧   🟧
          🟧  🟧
COME AND GET IT J.D.!
  #JDVanceAssKisser 
     #jdvance
🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲 https://t.co/9Bu7fTqN22",TrumpsBigBrian1
2022-10-13 13:14:54+00:00,1580547629800247298,"If #JDVance was living in #TheLivingDead world, Daryl Dixon would call him Little Ass Kisser. #JDVanceLittleAssKisser",s_schuckman
2022-10-13 12:26:05+00:00,1580535342062796800,@VanHoAdam @Jdvance @TimRyan We're pretty sure it's from Pennsylvania. More proof that #JDVance is a carpetbagger.,Richland_Dems
2022-10-13 12:18:29+00:00,1580533431146278912,@RexChapman @filmystic #JDVance is a TRAITOR! Don't vote for him!,ellenost
2022-10-13 11:57:12+00:00,1580528073451061248,"@cindyluuwho61 @GOP I saw several parts of that debate and @TimRyan absolutely destroyed #JDVance.
#Ohio",dadstories
2022-10-13 11:42:59+00:00,1580524495072174082,"Hey #evangelical voters, the devil ALWAYS comes wrapped in a pkg that looks appealing 2 u, &amp; ALWAYS sprinkles his lies w/a few kernels of truth that fool the undiscerning heart.

#HWalker, #KLake, #RJohnson  esp #JDVance 

Pray 4 wisdom &amp; discernment b4 u cast ur votes 4 them…",RobinB78910
2022-10-13 11:17:29+00:00,1580518080173985792,"#JDVance is a fascist wanker. Oh, AND #JDVanceAssKisser can kiss my big fat, white azz. https://t.co/5mJJCRcB9u",McPea54
2022-10-13 11:13:19+00:00,1580517031296004096,So @TimRyan has a new ad where he basically admits he agrees more with Biden and Pelosi than his own wife. Sad. # TaxingTim #votingrecordsdontlie #voteredohio #JDVance,JBrianJames1
2022-10-13 10:45:46+00:00,1580510099734691840,"Anyone who thinks #AlexJones is truthful is not qualified to be in the US Senate.

#JDVance @TimRyan

https://t.co/ROiiI8gpqH",ThomasPound63
2022-10-13 05:24:45+00:00,1580429312737816577,#OHSenateDebate #TimRyan4Senate #TimRyan4Ohio #JDVance https://t.co/5DAZBUVNEW,steve_sherwood
2022-10-13 05:09:12+00:00,1580425398089060352,"Seriously, #Ohio?

You would vote for a man who believes Alex Jones?

The man who plagued the parents of kids murdered at Sandy Hook by claiming it was a hoax?

Please don't do that.

#OhioSenDebate #JDVance https://t.co/OLJMjW0kX6",NastyNana16
2022-10-13 05:01:59+00:00,1580423581741514753,"Facts are often lost in the ""fog of war"" as someone said.
#Republicans are up in arms about the lawsuits and verdicts against their propaganda guru #AlexJones.
#JDVance said ""was censored by the REGIME""
#MTG said ""Political persecution...""
1/2 https://t.co/2TxRR6bSbE",haitham_awwad
2022-10-13 05:01:37+00:00,1580423489240322048,#TimRyan_OH kicking #JDVance’s butt in the debate last nite. Talk about deer caught in the headlights! https://t.co/t27cJkiSNp,Archerlady1
2022-10-13 04:20:34+00:00,1580413160174952448,#JamieFoxx #WesMoore #HalloweenEnds #Candace #Ye #KanyeWest #TulsiGabbardChallenge #TulsiGabbard #JDVance #ArizonaCardinals #PennState https://t.co/5A0sZ8ySME,JPav8nautiger
2022-10-13 03:58:56+00:00,1580407715259912192,"VIEW my latest #Rumble #RumbleVideo ""MIDTERM ELECTIONS BREAKDOWN &amp; PREDIECTIONS"" #RedWave2022 #Midterms2022 #JohnFetterman #DrOz #HerschelWalker #JDVance https://t.co/kVM2tcHaDI",TheReal_BigJohn
2022-10-13 03:41:12+00:00,1580403252868222976,Ohio GOP senate candidate JD Vance suggests he supports abortion exceptions for raped minors - LifeSite https://t.co/yabGV7p8wu #JDVance #ProLife #IllegalAliens #Illegalimmigrants #BorderCrisis,KenHanson59
2022-10-13 03:29:29+00:00,1580400305706979328,Is #JDVance related to #HerschelWalker? https://t.co/dHIAwOO5AK,AndThatAndThis
2022-10-13 02:54:25+00:00,1580391478446022656,#JDVance.  #AlexJones https://t.co/vxHLdyqFVz,CarGofan
2022-10-13 02:50:47+00:00,1580390566424039424,#JDVance is a disgrace ✅👎 https://t.co/GD42tRiiu4,Beachwarrior
2022-10-13 02:43:11+00:00,1580388650352668674,"@JDVance1, still thinking this? #ohio #ohiomidterms #ohioelections #jdvance https://t.co/P3kuncRQIc",KarlSEA13
2022-10-13 02:41:16+00:00,1580388171556102144,"J.D. Vance Tweeted:

“Alex Jones is a far more reputable source of information than Rachel Maddow.”

Jones has been convicted of maliciously &amp; knowingly lying about the brutal murder of school children &amp; ordered to pay $1 billion in compensation to their families.
#Ohio #JDVance",IceEmperorof
2022-10-13 02:36:44+00:00,1580387028490854400,"The man who said this is not fit to run a lemonade stand, never mind be a US Senator. #JDVance https://t.co/6WMUAJOU8B",adamquinton
2022-10-13 02:29:59+00:00,1580385330745659392,"Before he deletes it, you can search it on his page and see for yourself, he actually wrote this. 
@JDVance1 #JDVance 
Who would vote for the guy that supports the monster that terrorised the parents of Sandy Hook children that were massacred in their classroom? https://t.co/4ZoWY1napv",CaterinaCatK
2022-10-13 02:11:48+00:00,1580380756211564545,#JDVance Trails #TimRyan In New #Ohio Polling - https://t.co/LxAiEBeTG4,itsstevenhudson
2022-10-13 02:03:25+00:00,1580378646316953600,Vote #JDVance 🗳 #OhioSenate https://t.co/q6mS8JoaPq,StewVet
2022-10-13 01:47:06+00:00,1580374540143951872,"JD Vance is misinformation.
He lies #JDVance https://t.co/ETR0R27UF2",oceanbluemar
2022-10-13 01:34:33+00:00,1580371381401059328,#JDVance #TRUTHmatters #JusticeMatters https://t.co/KX30fZiqgD,landsharkmommy
2022-10-13 01:23:46+00:00,1580368664204697602,"@IAmPoliticsGirl @JDVance1 #JDVance is like so many Republican leaders that are OK with the #1 killer of kids being GUNS.  Every time a pile of dead kids come from another madman with a gun they protect the gun and the hell with the kids.
https://t.co/7k7hnXPkiv",Jim_Oberst
2022-10-13 01:21:35+00:00,1580368117053595649,"#JDVance 
How many pilles of DEAD KIDS did it take for you to see that #AlexJones was a bullshitting you.

Because when you mad this statement more kids were being killed by guns than cars.

The #Republican Party hates kids. https://t.co/gnbXHaLk4w https://t.co/hbFwLzjIz1",Jim_Oberst
2022-10-13 00:59:30+00:00,1580362557176487936,@ACTBrigitte 😂😂😂 neither are most fake ones 😂😂 #Trump #Oz #JDVance #KariLake #MTG #LaurenBoebert,BlancaIsela_A
2022-10-13 00:47:18+00:00,1580359489085091842,"@SandraBernhard @TimRyan Amen! #TimRyan is Better Than #JDVance! Tim is Smarter, Handsome, and More Caring.",ChrisMichaelW
2022-10-13 00:31:29+00:00,1580355510154711040,Conservative breaks down how Tim Ryan 'reinforced' J.D. Vance’s 'Trump lackey' status during their debate https://t.co/5VaDVQbDbG #TrumpCult #Weak #JDVance #Rubio #TedCruz #KevinMcCarthy #MAGARepublicans #AntiDemocracy,spiritscall
2022-10-13 00:24:51+00:00,1580353839009759232,"This message can’t be loud enough: uber-wealthy elites like billionaire #PeterThiel are buying political power by spending millions to elect their puppets like #JDVance.
#MAGA #GOP are helping to force #Vance on Ohio voters knowing he’ll abandon #OHIO for their political games! https://t.co/QFsfduogVO",JillJessMom
2022-10-13 00:21:43+00:00,1580353051332087808,"I’m a little late, but finally got around to watching the #JDVance/#TimRyan Senate debate out of #Ohio. Easily one of the better debates I’ve seen in a while. Vance did very well in my opinion.",Next3Exits
2022-10-13 00:15:53+00:00,1580351583321149440,🤮🤮🤮 The state of the Republican Party. #JDVance Nothing like the mythical “regime” https://t.co/5mzBqsZJyG,NewCoalitionPAC
2022-10-13 00:05:32+00:00,1580348977496887297,"Damn good question from two parties.

What's your opinion?

@TwitterSafety @TwitterSupport 

#USA #uspoli #JDVance #RachelMaddow https://t.co/36Sh5mdUXN",DennisKoch10
2022-10-12 23:38:41+00:00,1580342219365527552,#JDVanceAssKisser #JDVance #AlexJonesTrial https://t.co/VcxLaKMXpB,LindaLucks1
2022-10-12 23:02:30+00:00,1580333116547534849,"#Ohio voters, please take note: #JDVance says #AlexJones —a man guilty of lying re the #SandyHook tragedy to get fame/💰 at the expense of the victims/their families— is a reputable truth-teller.😳
Can you trust him to rep YOU in the Senate —or— help his 💰friends💰 like Jones? https://t.co/czFscV34sP",JillJessMom
2022-10-12 23:00:47+00:00,1580332683086864384,👀👀👀#JDVance https://t.co/Kvz6AHzcju,jdf754
2022-10-12 22:51:43+00:00,1580330401955880960,"#OH #Ohio #jdvance #gop #Buckeyes #Browns #Cleveland #CincinnatiBengals #Cincinnati 

Pay attention #Ohioians - this is not the person you want representing you. https://t.co/1JsYGsXf6b",Justin_Kayse
2022-10-12 22:33:08+00:00,1580325723205607424,This automatically makes #JDVance a shit person https://t.co/njIuYfozYv,Travispratt87
2022-10-12 22:30:21+00:00,1580325023444672513,The GOP is irredeemably broken #JDVance #AlexJones #VoteTimRyan https://t.co/BwcdILsipv,Desarrayed
2022-10-12 22:12:41+00:00,1580320576723296257,"#JDVance running for #OHSenator believes #tRump should not go to prison.

#VoteThemAllOut2022 https://t.co/u6TTTFF4rr",AnthropoceneM
2022-10-12 22:12:26+00:00,1580320517361668096,"@RepMTG Look @JDVance1, you and crazy Madge here are both Alex Jones fans. #jdvance #gop #ohsen",AmyinCLE
2022-10-12 22:03:17+00:00,1580318213446938626,"@briantylercohen @cynthiakiker @TimRyan #JDVance repeats disinformation that is #AidingAndAbetting #PutinsWar, he's ok with what Putin did in #Lyman.

Look. 

*This* is Putin's work.

JD Vance hasn't repudiated it.

JD Vance is aligned with the Kremlin.

JD Vance is poison to our Body Politic. https://t.co/JDJ2eFdanK",ShamanDenver
2022-10-12 22:02:09+00:00,1580317929651900417,#JDVance #TimRyan https://t.co/VdCnmCk1AR,George072268
2022-10-12 22:00:17+00:00,1580317455934976001,@NoLieWithBTC #JDVance is like a boil in an unreachable place. Hopefully enough Ohioans know better than to vote for him. #FakeHillbilly,womanphilosophe
2022-10-12 21:50:55+00:00,1580315100980056065,"Republican #Ohio Senate contender JD Vance backs Alex Jones over the parents of the Sandy Hook school massacre. 

#JDVance #InfoWars #TimRyan #TimRyan4Ohio https://t.co/ekcyZRDPjA",mark_melbin
2022-10-12 21:37:19+00:00,1580311677827809280,"#WOW
#JDVance 
#AlexStone
#SandyHook https://t.co/B0C2Mj7Fmt",marks_joan
2022-10-12 21:37:13+00:00,1580311650951102465,@JDVance1 #JDVance https://t.co/yIXQxGKmPU,NYMetsChief
2022-10-12 21:32:54+00:00,1580310567931506688,"Ohioans, here's #Ohio senatorial candidate #JDVance 's position on Ukraine 

https://t.co/SqRi6w1Edk",MarieMyungOkLee
2022-10-12 21:25:50+00:00,1580308786384101376,#JDVance is despicable. https://t.co/yLXVotyct7,MindyB12
2022-10-12 20:56:16+00:00,1580301348683517952,@DonaldJTrumpJr #OHSen #JDVance https://t.co/4so2zBo3kJ,Dgillbert
2022-10-12 20:48:15+00:00,1580299330095054848,Known by the company he keeps… #JDVance https://t.co/FyGMwmZMBY,GrandmaMuses
2022-10-12 20:45:40+00:00,1580298678584999936,"@NoLieWithBTC @leftcoastbabe #JDVance is a sick individual. 
#TimRyan4Ohio",beedee_ml
